name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Hyderabad,India",2018-01-01,29.9,14,22.1,29.2,14,21.9,13.8,63.9,0,0,0,,0,0,12.2,11.2,145,1012,11.6,5.2,0,0,0,,2018-01-01T06:46:20,2018-01-01T17:52:51,0.47,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
"Hyderabad,India",2018-01-02,28.9,16.1,22.4,29.2,16.1,22.5,16,69.3,0,0,0,,0,0,17.6,10.3,103.4,1012,36.9,5.2,128.1,8.3,7,,2018-01-02T06:46:40,2018-01-02T17:53:27,0.5,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
"Hyderabad,India",2018-01-03,28.8,17,22.1,28.4,17,22.2,15.8,70.4,0,0,0,,0,0,26.3,9.1,115.3,1013.9,39.4,4.7,198.7,17.3,8,,2018-01-03T06:47:00,2018-01-03T17:54:03,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
"Hyderabad,India",2018-01-04,28.4,15.1,21.5,27.8,15.1,21.5,13.3,62.2,0,0,0,,0,0,28.8,11.2,107.9,1015.2,2.1,5,205.9,17.8,8,,2018-01-04T06:47:19,2018-01-04T17:54:40,0.57,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
"Hyderabad,India",2018-01-05,27.9,13.1,20.7,27.3,13.1,20.6,12.1,61.5,0,0,0,,0,0,26.6,11.2,103.4,1014.1,3.7,5.1,221.8,19.3,8,,2018-01-05T06:47:36,2018-01-05T17:55:16,0.61,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
"Hyderabad,India",2018-01-06,28.8,12.9,20.4,27.9,12.9,20.3,11.1,59.5,0,0,0,,0,0,25.6,11.2,120.6,1013.3,2.2,4.6,217.9,18.8,8,,2018-01-06T06:47:53,2018-01-06T17:55:53,0.64,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
"Hyderabad,India",2018-01-07,28,14,20.9,27.5,14,20.8,12.3,61.5,0,0,0,,0,0,23.4,11.2,121.1,1014,2.2,4.9,205.1,17.7,8,,2018-01-07T06:48:08,2018-01-07T17:56:30,0.67,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
"Hyderabad,India",2018-01-08,26.9,14.2,20.9,27,14.2,20.9,12.9,62.5,0,0,0,,0,0,31.7,13,114.8,1015.4,4.1,4.8,219.8,19.1,8,,2018-01-08T06:48:23,2018-01-08T17:57:07,0.71,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
"Hyderabad,India",2018-01-09,26,14.5,20.5,26,14.5,20.5,14.7,71.3,0,0,0,,0,0,25.2,11.6,104.7,1017.3,20.5,4.3,209.6,18,8,,2018-01-09T06:48:36,2018-01-09T17:57:44,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
"Hyderabad,India",2018-01-10,29,15,22,29.4,15,22.1,15.1,67.1,0,0,0,,0,0,28.8,10.3,104,1017.7,14.6,4.8,214.2,18.5,8,,2018-01-10T06:48:48,2018-01-10T17:58:22,0.77,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
"Hyderabad,India",2018-01-11,30.9,16,23.5,31.5,16,23.7,16.3,65.9,0,0,0,,0,0,19.4,9.4,104.2,1017,7.8,4.8,212.3,18.4,8,,2018-01-11T06:48:59,2018-01-11T17:58:59,0.81,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
"Hyderabad,India",2018-01-12,31.9,17,24,31.3,17,23.9,15.4,62.4,0,0,0,,0,0,23.4,9.4,103.6,1016.1,8.7,4.9,221.3,19,8,,2018-01-12T06:49:09,2018-01-12T17:59:36,0.84,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
"Hyderabad,India",2018-01-13,31.4,16,23.3,30.2,16,23,13.3,58,0,0,0,,0,0,31,11.7,102.1,1015.8,6.7,5.3,224.8,19.6,8,,2018-01-13T06:49:18,2018-01-13T18:00:14,0.87,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
"Hyderabad,India",2018-01-14,31.1,16,23.7,33.8,16,23.8,14.7,59.3,0,0,0,,0,0,23.4,14.8,112.8,1015.5,1.5,5.2,224.9,19.5,8,,2018-01-14T06:49:25,2018-01-14T18:00:51,0.91,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999,remote"
"Hyderabad,India",2018-01-15,31.4,17.5,24.4,31.1,17.5,24.4,16.7,65.9,0,0,0,,0,0,19.1,10.3,121.7,1015.6,17,4.7,186.6,16.2,7,,2018-01-15T06:49:31,2018-01-15T18:01:28,0.94,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
"Hyderabad,India",2018-01-16,31.2,17.9,24.4,32,17.9,24.4,15.8,62.5,0,0,0,,0,0,26.3,15.7,72.3,1014.3,4.8,4.8,228.2,19.8,8,,2018-01-16T06:49:36,2018-01-16T18:02:05,0.97,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999,remote"
"Hyderabad,India",2018-01-17,29.9,15.5,22.9,29.8,15.5,22.9,15.4,65.9,0,0,0,,0,0,27,11.1,118,1014.6,4.9,5.1,230.1,19.8,8,,2018-01-17T06:49:40,2018-01-17T18:02:42,0,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
"Hyderabad,India",2018-01-18,29,15,22.6,28.7,15,22.5,14.2,63.1,0,0,0,,0,0,31,12,102.4,1015.1,4.5,5,234.2,20.2,8,,2018-01-18T06:49:43,2018-01-18T18:03:19,0.04,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
"Hyderabad,India",2018-01-19,29.9,14.5,22.2,28.5,14.5,21.9,11.5,55.9,0,0,0,,0,0,25.6,11.2,38.7,1015.7,15.3,5.3,239.7,20.9,8,,2018-01-19T06:49:44,2018-01-19T18:03:55,0.08,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,remote,VOHS,43128099999"
"Hyderabad,India",2018-01-20,29.4,12,21.1,27.9,12,20.8,10.5,56.1,0,0,0,,0,0,20.5,12.1,87.3,1015.2,1.1,5.1,242.7,21.1,9,,2018-01-20T06:49:45,2018-01-20T18:04:31,0.11,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
"Hyderabad,India",2018-01-21,28.9,12.5,21.4,28.1,12.5,21.3,13.1,62.3,0,0,0,,0,0,22,9.9,117.7,1014.2,5.6,4.9,240.9,21,9,,2018-01-21T06:49:43,2018-01-21T18:05:07,0.14,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
"Hyderabad,India",2018-01-22,28.1,14,21.3,27.7,14,21.3,13.7,64.7,0,0,0,,0,0,24.1,10.3,112.6,1013.2,1.9,4.6,237.6,20.5,8,,2018-01-22T06:49:41,2018-01-22T18:05:43,0.18,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
"Hyderabad,India",2018-01-23,29.9,16,22.7,29.6,16,22.7,15.4,65.9,0,0,0,,0,0,32,7.6,143.5,1012.5,3.7,4.5,232.7,20.3,8,,2018-01-23T06:49:38,2018-01-23T18:06:18,0.21,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
"Hyderabad,India",2018-01-24,29.6,16.9,22.7,29.3,16.9,22.7,15.6,66.7,0,0,0,,0,0,27,11.4,308.1,1012.4,15.7,4.4,228.5,19.9,8,,2018-01-24T06:49:33,2018-01-24T18:06:53,0.25,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
"Hyderabad,India",2018-01-25,30,15,22.7,29,15,22.5,13.3,59.5,0,0,0,,0,0,22.7,9.4,1.9,1012.2,8.8,4.6,236.6,20.5,8,,2018-01-25T06:49:27,2018-01-25T18:07:28,0.25,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
"Hyderabad,India",2018-01-26,30.8,13,21.9,29.3,13,21.5,11.1,55.3,0,0,0,,0,0,24.5,12.1,114.3,1012.8,3.4,4.9,243.2,21.1,9,,2018-01-26T06:49:20,2018-01-26T18:08:02,0.32,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
"Hyderabad,India",2018-01-27,29.9,13,22.1,29.1,13,22,13.5,61.9,0,0,0,,0,0,24.8,10.3,117.2,1012.9,4.5,5.2,239.7,20.7,9,,2018-01-27T06:49:12,2018-01-27T18:08:36,0.35,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
"Hyderabad,India",2018-01-28,29.9,16.2,22.8,29.5,16.2,22.8,15.1,64.1,0,0,0,,0,0,23.8,11.2,116.3,1014,3,4.8,236.8,20.4,8,,2018-01-28T06:49:02,2018-01-28T18:09:10,0.39,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
"Hyderabad,India",2018-01-29,29,15,22.3,28.7,15,22.3,15,66.4,0,0,0,,0,0,26.3,11.5,105.6,1015.6,6.3,5.1,246.2,21.3,9,,2018-01-29T06:48:51,2018-01-29T18:09:43,0.42,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
"Hyderabad,India",2018-01-30,29.8,11,21.4,29.6,11,21.2,11.4,58,0,0,0,,0,0,32,16.6,69.4,1016.2,0.4,5.2,251.8,21.9,9,,2018-01-30T06:48:39,2018-01-30T18:10:15,0.46,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
"Hyderabad,India",2018-01-31,31,9.5,21.2,29,9.5,20.6,6.9,47.2,0,0,0,,0,0,28.8,14.7,80.2,1016.6,0.7,5.4,253.8,22,9,,2018-01-31T06:48:26,2018-01-31T18:10:47,0.5,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
"Hyderabad,India",2018-02-01,31.1,10,21.8,29.2,9.6,21.1,7.2,44.9,0,0,0,,0,0,35.6,14.9,70.3,1016.1,0.4,5.2,253.9,22,9,,2018-02-01T06:48:12,2018-02-01T18:11:19,0.52,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
"Hyderabad,India",2018-02-02,31,11,22.3,29.1,11,21.7,7.8,44.6,0,0,0,,0,0,21.6,13,109.9,1014.6,2.2,5.4,255.9,22.1,9,,2018-02-02T06:47:56,2018-02-02T18:11:50,0.56,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
"Hyderabad,India",2018-02-03,31,13.9,22.8,29.9,13.9,22.5,10.5,48.7,0,0,0,,0,0,28.1,13,130.3,1014.6,0,5.8,253.1,22,9,,2018-02-03T06:47:40,2018-02-03T18:12:21,0.59,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
"Hyderabad,India",2018-02-04,30.9,12,22.5,29.4,12,22.1,9.9,48.4,0,0,0,,0,0,27,14,125.2,1015.2,0.4,5.8,255.6,22,9,,2018-02-04T06:47:22,2018-02-04T18:12:51,0.62,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
"Hyderabad,India",2018-02-05,29.9,13,22.4,28.6,13,22.1,12.1,56.2,0,0,0,,0,0,32.8,14.9,121.5,1016.8,28.6,5.6,251.4,21.8,9,,2018-02-05T06:47:03,2018-02-05T18:13:21,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
"Hyderabad,India",2018-02-06,30,13,22.3,28.4,13,22,11.8,57.3,0,0,0,,0,0,35.6,14.8,120.5,1016.9,49.2,5.5,247.3,21.4,9,,2018-02-06T06:46:43,2018-02-06T18:13:50,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
"Hyderabad,India",2018-02-07,29,16,22.7,27.8,16,22.4,11.9,55.1,0,0,0,,0,0,17.6,9.5,115,1015.5,62.6,4.8,131.8,11.3,5,,2018-02-07T06:46:22,2018-02-07T18:14:18,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999,remote"
"Hyderabad,India",2018-02-08,32.9,17.5,24.8,31.8,17.5,24.5,14,54.9,0,0,0,,0,0,18.7,8.2,168.8,1013.7,50.1,5.2,240.5,20.7,9,,2018-02-08T06:46:00,2018-02-08T18:14:46,0.75,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
"Hyderabad,India",2018-02-09,31.4,18,24.9,29.9,18,24.6,12.7,50.1,0,0,0,,0,0,27.7,14.4,294.9,1013.4,58.1,5.3,224.2,19.3,8,,2018-02-09T06:45:36,2018-02-09T18:15:14,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
"Hyderabad,India",2018-02-10,30.9,19.5,24.8,32.1,19.5,25.2,16.7,61.4,0,0,0,,0,0,27.7,10.3,119.3,1015.2,73.9,4.9,158.3,13.8,7,,2018-02-10T06:45:12,2018-02-10T18:15:41,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
"Hyderabad,India",2018-02-11,31.8,20,25.2,31,20,25.2,17.4,65.1,0,0,0,,0,0,38.5,15.5,132.5,1015.6,74.6,5.3,210.3,18.1,8,,2018-02-11T06:44:47,2018-02-11T18:16:07,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
"Hyderabad,India",2018-02-12,31,20,24.6,32.3,20,25,18.2,69.6,0,0,0,,0,0,36.7,14.3,137.7,1017.1,57,4.2,238.9,20.6,9,,2018-02-12T06:44:20,2018-02-12T18:16:33,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
"Hyderabad,India",2018-02-13,29.9,19,23.9,29.6,19,23.9,16.3,65.1,0,0,0,,0,0,29.2,11.2,126.3,1019,39.5,4.7,237.8,20.5,9,,2018-02-13T06:43:53,2018-02-13T18:16:59,0.91,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
"Hyderabad,India",2018-02-14,29.3,19,23.6,35.1,19,23.8,17,69.9,0,0,0,,0,0,32,13.1,122.1,1019.7,37.4,4.7,254.1,22,9,,2018-02-14T06:43:25,2018-02-14T18:17:23,0.95,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
"Hyderabad,India",2018-02-15,30.9,17,24.1,31,17,24.1,15.6,62,0,0,0,,0,0,29.9,14.8,104.9,1019.8,29.2,5.3,252.6,21.7,9,,2018-02-15T06:42:55,2018-02-15T18:17:48,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
"Hyderabad,India",2018-02-16,31.8,16.5,24.8,30.3,16.5,24.4,14.2,57,0,0,0,,0,0,25.2,13,80.6,1018.5,37.1,5.6,253.1,21.8,9,,2018-02-16T06:42:25,2018-02-16T18:18:11,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
"Hyderabad,India",2018-02-17,32.9,14,24.6,31.3,14,24.1,12.2,50.9,0,0,0,,0,0,23.8,11.5,83.3,1014.7,17.9,5.8,268.6,23,9,,2018-02-17T06:41:54,2018-02-17T18:18:35,0.05,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
"Hyderabad,India",2018-02-18,32.9,15,24.7,32.2,15,24.6,14.7,57.7,0,0,0,,0,0,22.3,13.2,119.2,1013.1,6.7,5.6,268.6,23,9,,2018-02-18T06:41:22,2018-02-18T18:18:57,0.08,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
"Hyderabad,India",2018-02-19,32.6,17,25.6,31.8,17,25.4,15.7,58.7,0,0,0,,0,0,27,13,123.2,1013.5,17.7,5.4,238.3,20.3,9,,2018-02-19T06:40:49,2018-02-19T18:19:20,0.12,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
"Hyderabad,India",2018-02-20,32.9,17.5,26,32.3,17.5,26,16.3,59.4,0,0,0,,0,0,24.5,13.9,119.8,1013.8,22.2,5.2,212.3,18.4,9,,2018-02-20T06:40:15,2018-02-20T18:19:41,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999,remote"
"Hyderabad,India",2018-02-21,32.1,18.1,25.5,40.8,18.1,25.8,16.2,59.5,0,0,0,,0,0,26.3,11.9,126.8,1012.7,8.8,5.8,222.4,19.4,9,,2018-02-21T06:39:41,2018-02-21T18:20:02,0.19,Clear,Clear conditions throughout the day.,clear-day,"43083099999,43128599999,43128099999"
"Hyderabad,India",2018-02-22,32.7,19.1,26.1,32,19.1,25.9,15.4,55.3,0,0,0,,0,0,23,13.5,138.2,1012.3,28.6,5.4,201.5,17.2,8,,2018-02-22T06:39:05,2018-02-22T18:20:23,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,43128099999,VOHS"
"Hyderabad,India",2018-02-23,33,18,25.9,32,18,25.6,14.7,54.5,0,0,0,,0,0,29.9,12.1,128.7,1013.1,10.2,5.5,271,23.4,9,,2018-02-23T06:38:29,2018-02-23T18:20:43,0.25,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
"Hyderabad,India",2018-02-24,31.9,16.5,25.1,32.4,16.5,24.8,13.6,53.3,0,0,0,,0,0,38.2,15.7,119.9,1015.2,0,6,275.2,23.8,9,,2018-02-24T06:37:52,2018-02-24T18:21:03,0.3,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
"Hyderabad,India",2018-02-25,32,17,24.5,30.6,17,24,12.9,54.2,0,0,0,,0,0,36.4,15.1,113.5,1016,0.7,5.6,281,24.2,10,,2018-02-25T06:37:15,2018-02-25T18:21:22,0.33,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
"Hyderabad,India",2018-02-26,33.9,13,24.5,32,13,23.8,11.4,50.4,0,0,0,,0,0,29.5,14.9,126.6,1014.4,1.1,5.4,280.3,24.3,10,,2018-02-26T06:36:37,2018-02-26T18:21:41,0.37,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
"Hyderabad,India",2018-02-27,34.2,18,26.2,32.4,18,25.5,11.3,43.4,0,0,0,,0,0,35.6,18.4,117.8,1013.7,0,5.4,277.1,24,9,,2018-02-27T06:35:58,2018-02-27T18:21:59,0.4,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
"Hyderabad,India",2018-02-28,34.9,19,26.9,33.5,19,26.3,12.7,45.8,0,0,0,,0,0,24.5,9.5,119.2,1013.5,1.1,5.2,281,24.1,10,,2018-02-28T06:35:18,2018-02-28T18:22:17,0.44,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
"Hyderabad,India",2018-03-01,34.9,17.5,27.1,33,17.5,26.3,11.7,42.2,0,0,0,,0,0,20.2,11.5,135.7,1012.7,1.1,5.8,283.5,24.4,10,,2018-03-01T06:34:38,2018-03-01T18:22:34,0.47,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999,remote"
"Hyderabad,India",2018-03-02,35.3,17.5,27,33.7,17.5,26.4,12,43.7,0,0,0,,0,0,22,14.8,132.6,1012.3,0,5.9,282.9,24.3,10,,2018-03-02T06:33:57,2018-03-02T18:22:51,0.5,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
"Hyderabad,India",2018-03-03,36.8,20.1,27.9,35.1,20.1,27.2,12,41.2,0,0,0,,0,0,30.2,12.4,222.7,1011.3,0,6,282.1,24.3,10,,2018-03-03T06:33:15,2018-03-03T18:23:08,0.54,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
"Hyderabad,India",2018-03-04,37,20.4,28.4,35.5,20.4,27.9,12.8,41.8,0,0,0,,0,0,31.7,13,176.7,1010.8,0,5.9,272.8,23.5,10,,2018-03-04T06:32:33,2018-03-04T18:23:24,0.57,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
"Hyderabad,India",2018-03-05,37.8,17,28.2,38.4,17,27.5,11.5,39.4,0,0,0,,0,0,32,11.3,153.4,1012,0,6,285.3,24.8,10,,2018-03-05T06:31:51,2018-03-05T18:23:40,0.6,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
"Hyderabad,India",2018-03-06,36,20.5,28,34.3,20.5,27.3,12,40.7,0,0,0,,0,0,23.8,12.6,140.6,1012.6,0.4,5.9,287.8,24.9,10,,2018-03-06T06:31:08,2018-03-06T18:23:56,0.64,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
"Hyderabad,India",2018-03-07,36.1,17.5,27.8,36.5,17.5,27.3,12.7,44.3,0,0,0,,0,0,37.4,14.6,134.4,1012.8,1.7,5.9,281.4,24.3,10,,2018-03-07T06:30:24,2018-03-07T18:24:11,0.67,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
"Hyderabad,India",2018-03-08,36,17,27.6,33.7,17,26.7,11.2,42.4,0,0,0,,0,0,29.5,11.2,131.1,1012.9,0,5.9,289.7,25.1,10,,2018-03-08T06:29:40,2018-03-08T18:24:26,0.7,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
"Hyderabad,India",2018-03-09,36.9,19.5,27.9,35.1,19.5,27.3,13.5,45.9,0,0,0,,0,0,26.6,11.2,133,1013.3,0,5.7,288.9,25.1,10,,2018-03-09T06:28:56,2018-03-09T18:24:40,0.75,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,43128099999,VOHS"
"Hyderabad,India",2018-03-10,36.9,19,27.9,36.8,19,28.2,17.2,55.9,0,0,0,,0,0,23.8,14.3,128.6,1013,11.8,5.1,265.7,22.9,9,,2018-03-10T06:28:11,2018-03-10T18:24:54,0.77,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999,remote"
"Hyderabad,India",2018-03-11,35.9,23,28.6,34.6,23,28.3,16,50.5,0,0,0,,0,0,24.8,11.2,126.9,1013.9,31,4.9,242.3,21,9,,2018-03-11T06:27:26,2018-03-11T18:25:08,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
"Hyderabad,India",2018-03-12,35.9,22,28.2,34.4,22,28,16.5,53.9,0,0,0,,0,0,29.2,11.2,125.7,1014.1,43.3,5.3,275.1,23.7,10,,2018-03-12T06:26:41,2018-03-12T18:25:22,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
"Hyderabad,India",2018-03-13,36.9,20,28.5,36.3,20,28.2,14.5,46.6,0,0,0,,0,0,23.4,11.5,123.9,1013.6,10.9,5.7,289.4,25,10,,2018-03-13T06:25:55,2018-03-13T18:25:35,0.86,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
"Hyderabad,India",2018-03-14,37.1,20,29.3,35.4,20,28.9,15,48.6,0,0,0,,0,0,29.9,9.5,137.7,1012,17.2,5.7,286.7,24.8,9,,2018-03-14T06:25:09,2018-03-14T18:25:48,0.89,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
"Hyderabad,India",2018-03-15,35.9,26,30.3,35.9,26,30.5,17,46.8,0,0,0,,0,0,33.1,12.6,207.6,1011.6,78.3,5.3,181,15.6,7,,2018-03-15T06:24:22,2018-03-15T18:26:01,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
"Hyderabad,India",2018-03-16,28.9,22.1,26,30.9,22.1,26.6,19.6,68.8,0.1,100,4.17,rain,0,0,34.2,20.5,58,1012.1,88.8,4.5,141.1,12.3,7,,2018-03-16T06:23:36,2018-03-16T18:26:14,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
"Hyderabad,India",2018-03-17,31.2,20.9,25.5,44.3,20.9,26.6,20.6,76.4,2,100,16.67,rain,0,0,26.6,14.8,98,1012.9,62,4.7,185.3,16,7,,2018-03-17T06:22:49,2018-03-17T18:26:27,0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
"Hyderabad,India",2018-03-18,32.9,22,27.2,34.6,22,28,19.7,66.7,0,0,0,,0,0,29.5,14.3,117.3,1013.2,29.7,4.9,274.7,23.8,9,,2018-03-18T06:22:02,2018-03-18T18:26:39,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999,remote"
"Hyderabad,India",2018-03-19,35,18.5,27.9,35,18.5,28,16.7,55.4,0,0,0,,0,0,28.4,11.2,130.3,1014.1,43.4,5.3,281.3,24.2,10,,2018-03-19T06:21:14,2018-03-19T18:26:51,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
"Hyderabad,India",2018-03-20,36.9,22.5,29.3,36.9,22.5,29.5,17.1,51.9,0,0,0,,0,0,26.3,9.4,182.7,1012.7,40.5,5.8,253.7,21.9,10,,2018-03-20T06:20:27,2018-03-20T18:27:03,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
"Hyderabad,India",2018-03-21,37,24,30.5,37.9,24,31.1,17.8,49.4,0.5,100,4.17,rain,0,0,35.3,11,222.8,1011.3,50.9,5.4,232.4,20,8,,2018-03-21T06:19:40,2018-03-21T18:27:15,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
